TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
ONCO3;17,40;;-40,24;-163,48;2,77;30,40;-10,88;-19,08;-70,56;-80,51;-9,95;;7,68;59,55;-4,25;1,15;-406,30;-6,88;-8,63;-0,02;0,93;0,36;;;60.417.923,92;-0,11;-0,43;;8.619.224.380,20
OPCT3;4,42;;-29,28;1,00;0,44;13,66;3,36;-4,54;39,56;57,14;17,58;0,45;1,33;2,48;-0,67;2,06;-3,43;-1,51;1,09;0,44;0,56;0,33;;;10.507.721,50;4,40;-0,15;-0,06;883.821.228,68
ORVR3;24,85;;-28,26;4,72;1,84;37,32;15,56;-16,49;29,96;30,55;0,59;0,09;4,66;8,97;-3,38;1,81;-16,69;-6,50;5,45;0,39;0,60;0,39;;;11.719.169,76;5,27;-0,88;0,14;1.775.531.754,50
OSXB3;9,32;;-0,03;-0,01;0,02;94,89;-3.821,21;-5.619,94;-0,05;-7,27;-7,22;;1,76;-0,05;-0,02;0,04;-16,54;-62,71;59,36;-3,79;4,80;0,01;-44,40;;261.697,29;-1.796,42;-297,17;0,00;29.339.714,16
PARD3;22,99;1,46;13,41;3,68;1,46;30,93;18,99;11,66;8,23;8,56;0,33;0,15;1,56;13,69;-2,36;1,39;27,47;10,86;24,97;0,40;0,60;0,93;14,12;8,50;8.492.856,47;6,24;1,71;0,13;3.011.197.899,05
PATI3;85,00;2,79;7,98;2,62;1,17;22,13;17,29;11,18;5,16;5,59;0,47;0,24;0,89;2,05;-7,83;3,06;32,87;14,71;20,08;0,45;0,55;1,32;17,73;75,16;36.937,40;32,41;10,66;0,06;2.018.872.075,00
PATI4;70,00;3,39;6,57;2,16;0,97;22,13;17,29;11,18;4,25;5,59;0,47;0,24;0,73;1,69;-6,44;3,06;32,87;14,71;20,08;0,45;0,55;1,32;17,73;75,16;15.039,94;32,41;10,66;0,05;2.018.872.075,00
PCAR3;29,98;7,26;3,86;0,64;0,17;32,27;5,77;5,95;3,98;6,28;2,30;0,37;0,23;-31,29;-0,24;0,98;16,49;4,40;6,14;0,27;0,68;0,74;6,62;;83.604.640,87;47,08;7,76;0,01;8.073.718.090,56
PCAR4;72,11;;9,29;1,53;0,41;32,27;5,77;5,95;9,58;6,28;2,30;0,37;0,55;-75,27;-0,58;0,98;16,49;4,40;6,14;0,27;0,68;0,74;6,62;;;47,08;7,76;0,02;8.073.718.090,56
PDGR3;2,66;;-0,25;-0,03;0,10;24,50;-124,00;-199,11;-0,40;-3,55;-3,15;;0,50;-0,06;-0,42;0,32;-10,81;-38,53;9,78;-3,56;4,61;0,19;-35,22;;1.696.005,16;-98,48;-10,65;0,01;149.314.995,62
PDTC3;6,79;;13,91;4,25;1,35;35,63;10,56;12,71;16,75;17,30;0,55;0,14;1,77;3,47;-6,73;1,94;30,53;9,67;12,08;0,32;0,68;0,76;173,12;;1.089.147,58;1,60;0,49;0,02;532.673.999,41
PEAB3;71,26;42,58;1,78;1,58;1,38;92,22;3.112,42;2.155,32;1,23;0,85;-0,34;-0,44;38,33;3,12;-2,60;18,27;88,86;77,63;81,32;0,87;0,13;0,04;-8,83;78,06;24.846,25;45,10;40,07;0,00;887.632.952,85
PEAB4;66,89;49,90;1,67;1,48;1,30;92,22;3.112,42;2.155,32;1,16;0,85;-0,34;-0,44;35,98;2,92;-2,44;18,27;88,86;77,63;81,32;0,87;0,13;0,04;-8,83;78,06;15.527,86;45,10;40,07;0,00;887.632.952,85
PETR3;28,45;8,45;3,63;1,04;0,39;51,13;50,24;29,88;2,16;3,68;1,55;0,75;1,08;10,42;-0,47;1,31;28,75;10,87;20,44;0,38;0,62;0,36;-3,29;;415.159.891,50;27,30;7,85;-0,01;367.082.466.851,14
PETR4;27,73;8,66;3,53;1,02;0,38;51,13;50,24;29,88;2,10;3,68;1,55;0,75;1,06;10,16;-0,46;1,31;28,75;10,87;20,44;0,38;0,62;0,36;-3,29;;1.939.066.629,66;27,30;7,85;-0,01;367.082.466.851,14
PETZ3;28,35;0,18;179,04;20,03;5,77;47,98;7,72;3,51;81,27;82,01;0,74;0,18;6,28;85,43;-9,53;1,21;11,19;3,23;13,57;0,29;0,71;0,92;;;110.725.928,71;1,42;0,16;3,85;11.169.650.463,30
PFRM3;5,90;;7,41;0,67;0,19;14,34;2,42;1,67;5,11;8,95;3,84;0,50;0,12;0,87;-0,54;1,48;9,05;2,50;5,07;0,28;0,63;1,49;9,61;;2.080.721,42;8,80;0,80;0,01;730.495.360,70
PGMN3;12,77;;29,64;2,77;0,99;31,82;5,54;2,63;14,05;15,07;1,02;0,20;0,78;4,58;-2,21;1,65;9,36;3,36;13,98;0,36;0,64;1,28;8,17;25,42;13.702.395,24;4,61;0,43;0,43;5.667.084.161,74
PINE3;0,00;;0,00;0,00;0,00;15,29;-13,94;-8,49;0,00;-1,65;;;0,00;0,00;0,00;0,58;-8,09;-0,42;;0,05;0,95;0,05;4,73;;;5,23;-0,42;0,00;169.837.017,48
PINE4;2,34;;-5,53;0,45;0,02;15,29;-13,94;-8,49;-3,37;-1,65;;;0,47;-0,14;-0,03;0,58;-8,09;-0,42;;0,05;0,95;0,05;4,73;;1.417.104,76;5,23;-0,42;-0,13;169.837.017,48
PLAS3;12,08;;-1,68;-0,67;0,24;6,06;-10,84;-17,09;-2,64;-5,73;-3,09;;0,29;-0,95;-0,35;0,56;-39,64;-14,15;195,55;-0,36;1,36;0,83;-5,14;;55.716,35;-18,17;-7,20;0,00;150.099.049,44
PLPL3;4,21;4,65;5,72;2,97;0,75;33,96;14,94;13,08;5,00;5,58;0,57;0,34;0,75;0,92;-15,03;6,95;52,04;13,15;23,15;0,25;0,75;1,01;;;7.930.745,63;1,42;0,74;0,15;859.917.760,00
PMAM3;12,85;;-2,67;-1,49;0,16;2,40;-3,92;-4,38;-2,98;-17,70;-14,72;;0,12;-0,25;-0,27;0,38;-55,78;-6,07;-8,34;-0,11;1,11;1,39;-4,39;;4.774.321,29;-8,62;-4,81;0,03;557.739.459,65
PNVL3;18,08;0,97;34,50;2,65;1,27;30,20;3,39;2,60;26,47;31,31;4,84;0,49;0,90;4,17;-3,04;2,09;7,69;3,68;5,84;0,48;0,52;1,42;7,26;4,40;15.996.463,24;6,81;0,52;1,31;2.718.824.856,48
PNVL4;18,62;1,02;35,53;2,73;1,31;30,20;3,39;2,60;27,26;31,31;4,84;0,49;0,92;4,30;-3,13;2,09;7,69;3,68;5,84;0,48;0,52;1,42;7,26;4,40;100.442,22;6,81;0,52;1,35;2.718.824.856,48
POMO3;2,54;3,54;8,77;0,90;0,39;13,49;5,27;7,77;12,93;19,78;5,81;0,40;0,68;1,68;-0,79;1,84;10,22;4,43;2,30;0,43;0,56;0,57;5,56;0,36;1.049.106,74;2,83;0,29;0,06;2.598.793.404,44
POMO4;2,86;3,15;9,88;1,01;0,44;13,49;5,27;7,77;14,56;19,78;5,81;0,40;0,77;1,89;-0,89;1,84;10,22;4,43;2,30;0,43;0,56;0,57;5,56;0,36;15.918.819,08;2,83;0,29;0,07;2.598.793.404,44
POSI3;13,52;2,52;6,33;1,75;0,61;22,98;15,30;10,67;4,42;5,16;0,74;0,29;0,68;1,92;-3,13;1,66;27,56;9,68;18,53;0,35;0,65;0,91;3,53;;87.704.098,66;7,74;2,13;0,00;1.917.136.000,00
POWE3;15,60;0,34;74,82;1,52;0,59;8,09;3,65;1,55;31,75;19,33;-12,42;-0,59;1,16;2,15;-2,05;1,64;2,03;0,79;2,58;0,39;0,61;0,51;;;10.857.810,03;10,26;0,21;-0,96;1.398.615.753,60
PPAR3;14,60;;-22,05;0,02;0,01;;;;-7,77;8,78;16,55;-0,04;;0,45;-0,01;134,50;-0,09;-0,06;-0,26;0,71;0,29;0,00;;;;720,30;-0,66;0,46;1.080.400,00
PPLA11;6,80;;-445,11;2.392,47;12,71;;;;-445,11;-445,11;;;;;-2.392,47;1,00;-537,50;-2,86;;0,01;0,99;0,00;;;11.954,37;0,00;-0,02;4,47;19.139.728,80
PRIO3;18,92;;19,25;3,07;1,58;48,80;47,81;28,33;11,41;10,96;-0,45;-0,12;5,45;3,60;-3,33;6,10;15,92;8,22;13,47;0,52;0,48;0,29;49,72;32,61;254.627.843,61;6,17;0,98;0,23;16.618.019.587,40
PRNR3;8,06;;19,66;1,37;0,89;17,54;2,82;5,09;35,43;33,58;-1,84;-0,07;1,00;2,81;-2,11;2,22;6,96;4,53;-1,33;0,65;0,35;0,89;;;1.493.427,21;5,89;0,41;-0,10;313.103.813,62
PSSA3;57,47;5,04;10,57;1,99;0,49;100,00;8,82;8,93;10,70;5,33;-5,37;-1,00;0,94;5,35;-1,45;1,16;18,84;4,63;10,34;0,25;0,75;0,52;3,79;11,08;76.685.813,47;28,87;5,44;0,96;18.579.650.434,10
PTBL3;15,07;2,82;17,12;5,78;1,18;40,00;13,86;8,02;9,90;11,90;2,00;1,16;1,37;24,82;-2,07;1,12;33,74;6,89;20,11;0,20;0,80;0,86;4,66;19,48;51.993.810,42;2,61;0,88;0,24;2.328.757.470,27
PTCA11;0,00;;0,00;0,00;0,00;44,66;9,77;5,90;0,00;2,32;2,32;0,62;0,00;0,00;0,00;1,83;16,05;6,34;12,80;0,40;0,60;1,08;62,04;64,28;;14,36;2,31;0,00;0,00
PTCA3;0,00;;0,00;0,00;0,00;44,66;9,77;5,90;0,00;2,32;2,32;0,62;0,00;0,00;0,00;1,83;16,05;6,34;12,80;0,40;0,60;1,08;62,04;64,28;;14,36;2,31;0,00;0,00
PTNT3;13,72;;24,77;2,24;0,85;16,23;7,77;4,49;14,32;11,16;2,36;0,37;1,11;4,27;-1,74;1,63;9,06;3,43;6,93;0,38;0,53;0,76;1,60;-29,08;635.762,45;6,12;0,55;1,15;405.203.372,84
PTNT4;5,79;;10,45;0,95;0,36;16,23;7,77;4,49;6,04;11,16;2,36;0,37;0,47;1,80;-0,74;1,63;9,06;3,43;6,93;0,38;0,53;0,76;1,60;-29,08;397.683,29;6,12;0,55;0,49;405.203.372,84
QUAL3;21,65;10,90;15,36;3,64;1,39;80,06;29,61;19,25;9,98;11,41;1,43;0,52;2,96;-8,29;-2,10;0,67;23,70;9,04;13,27;0,38;0,62;0,47;3,21;10,41;73.602.474,42;5,95;1,41;3,23;6.148.910.136,25
QUSW3;0,00;;0,00;0,00;0,00;30,50;16,80;9,01;0,00;0,33;0,33;0,14;0,00;0,00;0,00;1,19;22,09;10,87;19,49;0,49;0,51;1,21;15,13;6,21;;64,67;14,28;0,00;0,00
QVQP3B;0,00;;0,00;0,00;0,00;;;;0,00;0,46;0,46;-0,95;;0,00;;;-203,23;-203,23;-206,45;1,00;0,00;0,00;;;;0,00;0,00;0,00;0,00
RADL3;25,99;0,45;57,75;9,20;3,06;29,67;5,89;3,36;32,94;33,93;0,99;0,28;1,94;19,66;-6,13;1,45;15,94;5,30;16,99;0,33;0,66;1,58;17,66;7,84;123.345.111,11;2,82;0,45;13,63;42.933.660.700,00
RAIL3;18,87;;53,85;2,26;0,82;33,68;27,94;8,46;16,31;21,63;5,31;0,74;4,56;8,19;-1,01;2,13;4,21;1,52;6,14;0,36;0,63;0,18;10,92;;174.275.583,79;8,33;0,35;-7,67;34.987.976.386,17
RAIZ4;7,34;;160,97;7,42;1,00;5,01;2,28;0,94;66,54;88,53;21,98;2,45;1,52;45,22;-1,79;1,05;4,61;0,62;1,69;0,13;0,86;0,66;;;135.973.701,67;0,99;0,05;;75.283.503.703,56
RANI3;7,68;4,05;10,72;2,26;1,00;34,55;21,71;14,02;6,92;7,84;0,91;0,30;1,50;3,49;-1,74;3,04;21,06;9,31;15,01;0,44;0,56;0,66;6,30;184,81;12.514.155,97;3,40;0,72;-0,01;1.971.611.404,80
RANI4;5,50;1,06;7,68;1,62;0,72;34,55;21,71;14,02;4,96;7,84;0,91;0,30;1,08;2,50;-1,25;3,04;21,06;9,31;15,01;0,44;0,56;0,66;6,30;184,81;644.391,25;3,40;0,72;-0,01;1.971.611.404,80
RAPT3;12,75;5,09;5,11;1,93;0,48;26,48;19,26;11,83;3,14;4,41;1,40;0,86;0,60;1,56;-1,18;2,08;37,77;9,41;13,75;0,25;0,68;0,79;11,59;;370.259,71;6,60;2,49;0,01;4.229.818.544,79
RAPT4;11,97;5,42;4,80;1,81;0,45;26,48;19,26;11,83;2,95;4,41;1,40;0,86;0,57;1,47;-1,11;2,08;37,77;9,41;13,75;0,25;0,68;0,79;11,59;;47.274.722,34;6,60;2,49;0,01;4.229.818.544,79
RCSL3;5,09;;537,52;-8,57;6,26;17,82;4,28;1,59;199,25;108,03;-1,69;;8,53;109,74;-12,81;1,13;-1,59;1,17;-4,29;-0,73;1,73;0,73;117,05;;16.669.101,34;-0,59;0,01;-4,39;212.515.355,10
RCSL4;1,65;;174,25;-2,78;2,03;17,82;4,28;1,59;64,59;108,03;-1,69;;2,76;35,57;-4,15;1,13;-1,59;1,17;-4,29;-0,73;1,73;0,73;117,05;;7.897.882,26;-0,59;0,01;-1,42;212.515.355,10
RDNI3;12,19;0,08;28,37;0,86;0,30;24,89;7,11;5,68;22,69;40,92;18,23;0,69;1,61;1,34;-0,54;2,09;3,03;1,07;1,13;0,35;0,64;0,19;-10,68;-15,50;392.183,87;14,20;0,43;-0,05;533.553.959,52
RDOR3;76,24;0,37;106,86;9,66;3,11;24,66;18,90;8,01;45,28;48,10;2,82;0,60;8,56;8,24;-5,87;5,10;9,04;2,91;7,05;0,32;0,67;0,36;;;162.066.389,55;7,89;0,71;-0,01;153.270.391.897,20
RECV3;16,78;;62,67;2,20;1,27;36,61;29,31;9,78;20,90;18,87;-2,04;-0,21;6,13;5,34;-2,20;2,31;3,52;2,03;6,79;0,58;0,42;0,21;;;11.522.978,79;7,61;0,27;;4.168.630.766,96
REDE3;7,06;11,26;10,23;4,05;0,65;25,40;20,76;11,23;5,54;7,70;2,17;1,59;1,15;10,64;-0,91;1,26;39,62;6,32;15,84;0,16;0,77;0,56;6,59;23,64;48.038,97;1,74;0,69;0,05;14.898.883.020,44
RENT3;57,53;0,66;26,33;6,36;2,04;33,90;22,13;14,49;17,24;20,03;2,79;1,03;3,82;35,68;-2,76;1,28;24,15;7,74;10,24;0,32;0,68;0,53;21,28;21,10;368.929.976,76;9,05;2,19;0,22;43.634.587.525,10
RLOG3;23,08;;82,76;4,26;0,23;34,71;29,67;1,85;5,17;12,09;6,92;5,71;1,53;1,49;-0,31;2,64;5,15;0,28;5,46;0,05;0,71;0,15;50,58;42,36;105.214.775,75;5,41;0,28;-2,42;10.691.215.482,28
RNEW11;10,18;;8,70;-0,44;0,14;21,54;-57,95;44,91;-6,74;-33,72;-26,98;;3,91;0,82;-0,26;1,58;-5,06;1,62;-5,69;-0,32;1,32;0,04;-29,67;-28,28;269.599,61;-23,13;1,17;-0,08;371.502.296,21
RNEW3;4,00;;10,25;-0,52;0,17;21,54;-57,95;44,91;-7,95;-33,72;-26,98;;4,61;0,97;-0,31;1,58;-5,06;1,62;-5,69;-0,32;1,32;0,04;-29,67;-28,28;570.859,24;-7,71;0,39;-0,09;371.502.296,21
RNEW4;3,14;;8,05;-0,41;0,13;21,54;-57,95;44,91;-6,24;-33,72;-26,98;;3,62;0,76;-0,24;1,58;-5,06;1,62;-5,69;-0,32;1,32;0,04;-29,67;-28,28;1.706.520,89;-7,71;0,39;-0,07;371.502.296,21
ROMI3;22,92;9,03;9,05;1,97;0,94;32,55;14,62;15,68;9,70;11,69;1,99;0,41;1,42;3,03;-2,41;2,03;21,82;10,38;11,00;0,48;0,52;0,66;9,91;88,47;22.360.890,34;11,61;2,53;0,10;1.680.813.492,24
RPAD3;7,19;;28,88;0,59;0,59;;;;29,01;32,01;-0,62;-0,01;;57,05;-0,60;4,26;2,05;2,04;2,04;1,00;0,00;0,00;-12,49;-8,01;17.731,17;12,15;0,25;-0,55;684.659.962,63
RPAD5;9,15;5,98;36,76;0,75;0,75;;;;36,92;32,01;-0,62;-0,01;;72,61;-0,76;4,26;2,05;2,04;2,04;1,00;0,00;0,00;-12,49;-8,01;15.090,90;12,15;0,25;-0,69;684.659.962,63
RPAD6;5,41;;21,73;0,45;0,44;;;;21,83;32,01;-0,62;-0,01;;42,93;-0,45;4,26;2,05;2,04;2,04;1,00;0,00;0,00;-12,49;-8,01;14.040,90;12,15;0,25;-0,41;684.659.962,63
RPMG3;3,76;;-0,90;-0,08;0,07;0,19;-15,63;-16,99;-0,98;-0,98;0,00;;0,15;-0,09;-1,01;0,55;-8,71;-7,52;8,00;-0,86;1,86;0,44;16,06;;1.884.113,13;-48,07;-4,18;0,05;254.520.525,04
RRRP3;36,20;;-22,94;2,63;1,58;55,40;24,24;-44,19;41,83;34,99;-6,85;-0,43;10,14;3,67;-3,20;6,94;-11,48;-6,91;3,62;0,60;0,37;0,16;;;57.728.995,92;13,74;-1,58;-0,09;4.791.426.280,40
RSID3;10,39;;0,93;-0,39;0,12;55,71;-276,71;167,04;-0,56;-2,27;-1,71;;1,55;-0,16;-0,18;0,31;-41,70;12,87;-419,29;-0,31;1,32;0,08;-42,64;;1.907.440,50;-26,81;11,18;0,00;178.223.171,43
RSUL3;0,00;;0,00;0,00;0,00;38,24;28,30;16,49;0,00;3,10;0,00;0,00;0,00;0,00;0,00;1,43;87,48;16,88;112,54;0,19;0,81;1,02;11,33;;;86,39;75,58;0,00;234.000.000,00
RSUL4;975,00;;12,90;11,29;2,18;38,24;28,30;16,49;7,52;3,10;0,00;0,00;2,13;17,18;-3,77;1,43;87,48;16,88;112,54;0,19;0,81;1,02;11,33;;920.664,47;86,39;75,58;0,09;234.000.000,00
SANB11;41,56;5,53;9,63;1,47;0,17;18,12;29,72;16,22;5,26;5,26;;;1,56;;-0,17;;15,26;1,74;;0,11;0,89;0,11;-2,12;6,46;99.654.745,95;28,29;4,32;1,62;155.819.475.239,78
SANB3;20,20;5,42;9,36;1,43;0,16;18,12;29,72;16,22;5,11;5,26;;;1,52;;-0,17;;15,26;1,74;;0,11;0,89;0,11;-2,12;6,46;546.948,95;14,14;2,16;1,58;155.819.475.239,78
SANB4;21,02;5,73;9,74;1,49;0,17;18,12;29,72;16,22;5,32;5,26;;;1,58;;-0,18;;15,26;1,74;;0,11;0,89;0,11;-2,12;6,46;896.109,71;14,14;2,16;1,64;155.819.475.239,78
SAPR11;19,86;5,01;5,80;0,82;0,43;60,03;33,99;21,09;3,60;5,43;1,83;0,42;1,22;7,90;-0,51;1,62;14,15;7,46;11,19;0,53;0,47;0,35;10,07;17,84;37.782.697,63;24,19;3,42;-0,50;6.002.508.321,47
SAPR3;3,78;4,87;5,52;0,78;0,41;60,03;33,99;21,09;3,43;5,43;1,83;0,42;1,17;7,52;-0,48;1,62;14,15;7,46;11,19;0,53;0,47;0,35;10,07;17,84;3.210.321,97;4,84;0,68;-0,47;6.002.508.321,47
SAPR4;4,05;5,00;5,92;0,84;0,44;60,03;33,99;21,09;3,67;5,43;1,83;0,42;1,25;8,05;-0,52;1,62;14,15;7,46;11,19;0,53;0,47;0,35;10,07;17,84;16.348.040,61;4,84;0,68;-0,51;6.002.508.321,47
SBFG3;36,85;;-291,73;4,72;1,35;44,25;2,59;-0,85;95,94;115,81;19,88;0,98;2,49;7,04;-2,70;1,62;-1,62;-0,46;0,50;0,29;0,71;0,54;;;30.503.953,66;7,82;-0,13;2,27;8.953.021.535,70
SBSP3;36,21;1,10;9,81;1,03;0,49;35,20;23,13;13,57;5,75;8,90;3,15;0,56;1,33;-91,34;-0,55;0,95;10,50;4,95;7,75;0,47;0,53;0,37;8,73;12,66;105.062.099,74;35,17;3,69;0,36;24.749.892.356,49
SCAR3;37,00;0,99;22,76;1,37;0,71;80,61;63,51;26,90;9,64;14,31;4,67;0,66;6,12;6,34;-0,85;3,15;6,00;3,14;5,95;0,52;0,47;0,12;-6,59;-11,47;386.342,63;27,10;1,63;0,17;2.136.280.803,00
SEDU3;23,80;;-13,36;15,00;1,53;48,36;-15,73;-25,77;-21,89;-27,94;-6,05;4,15;3,44;57,90;-2,27;1,09;-112,29;-11,46;-13,15;0,10;0,90;0,44;12,49;;;1,59;-1,78;0,01;6.238.667.820,00
SEER3;14,81;2,47;12,77;1,30;0,59;53,24;22,09;11,56;6,68;7,00;0,32;0,06;1,48;5,40;-0,81;1,63;10,18;4,58;12,61;0,45;0,55;0,40;4,15;0,49;10.406.981,26;11,39;1,16;0,21;1.906.366.303,60
SEQL3;21,07;;313,61;4,86;1,52;19,27;3,60;0,71;61,48;69,76;8,28;0,65;2,22;22,01;-2,33;1,25;1,55;0,48;2,35;0,31;0,69;0,69;;;35.536.296,84;4,34;0,07;-1,82;2.917.526.006,43
SGPS3;8,77;;-3,69;0,42;0,14;34,38;9,52;-6,65;2,58;6,94;4,36;0,71;0,25;1,93;-0,25;1,20;-11,37;-3,87;8,45;0,34;0,66;0,58;-7,50;;843.281,82;20,88;-2,37;0,06;438.500.000,00
SHOW3;5,30;;-3,78;2,12;0,73;-194,22;-786,98;-1.038,86;-4,99;-4,13;0,85;-0,36;39,25;3,40;-1,84;1,56;-55,99;-19,39;-28,42;0,35;0,66;0,02;-40,82;;6.331.548,42;2,51;-1,40;-0,06;357.286.933,70
SHUL3;111,97;0,28;113,29;25,08;10,58;21,20;13,54;12,32;103,13;51,15;1,91;0,47;13,96;25,82;-30,89;2,65;22,14;9,34;10,12;0,42;0,58;0,76;10,16;24,14;62.944,50;4,46;0,99;0,96;9.552.469.681,02
SHUL4;9,81;3,45;9,93;2,20;0,93;21,20;13,54;12,32;9,04;51,15;1,91;0,47;1,22;2,26;-2,71;2,65;22,14;9,34;10,12;0,42;0,58;0,76;10,16;24,14;5.893.492,16;4,46;0,99;0,08;9.552.469.681,02
SIMH3;15,60;0,55;24,92;4,90;0,38;26,45;18,43;4,69;6,34;11,80;5,46;4,22;1,17;1,19;-0,73;3,05;19,68;1,53;5,93;0,08;0,87;0,33;10,36;53,42;43.279.390,68;3,18;0,63;0,22;12.886.872.086,40
SLCE3;42,42;2,97;8,89;2,21;0,80;35,37;29,24;17,66;5,37;6,30;0,93;0,38;1,57;3,76;-1,48;1,85;24,90;8,99;16,75;0,36;0,61;0,51;17,07;33,35;54.710.868,47;19,16;4,77;0,05;8.191.787.878,68
SLED3;0,92;;-0,21;-0,10;0,21;27,84;-206,13;-225,98;-0,23;-1,21;-1,05;;0,47;-0,89;-0,37;0,65;-48,99;-101,27;88,79;-2,07;3,07;0,45;-32,61;;240.514,42;-9,10;-4,46;0,01;41.580.837,98
SLED4;0,50;;-0,11;-0,05;0,11;27,84;-206,13;-225,98;-0,12;-1,21;-1,05;;0,25;-0,49;-0,20;0,65;-48,99;-101,27;88,79;-2,07;3,07;0,45;-32,61;;457.012,76;-9,10;-4,46;0,01;41.580.837,98
SMFT3;27,40;;-24,17;7,80;2,04;-5,27;-35,53;-51,08;-34,75;-38,65;-3,90;0,88;12,35;-464,76;-2,41;0,97;-32,29;-8,43;-11,18;0,26;0,74;0,17;18,59;;87.992.503,03;3,51;-1,13;-1,83;16.063.038.718,60
SMLS3;22,40;19,92;10,78;4,09;1,02;85,18;41,42;39,07;10,17;9,93;-0,24;-0,10;4,21;18,78;-2,54;1,10;37,96;9,43;24,47;0,25;0,75;0,24;;;25.865.505,33;5,47;2,08;-0,33;2.781.160.547,20
SMTO3;33,92;3,57;11,99;3,01;0,97;37,74;37,22;21,91;7,06;9,77;2,71;1,16;2,63;8,80;-1,30;1,74;25,12;8,07;14,07;0,32;0,68;0,37;12,98;34,98;38.915.634,32;11,26;2,83;0,24;12.008.064.279,68
SNSY3;13,65;;-0,94;-0,07;0,26;18,19;-2,49;-16,61;-6,31;-12,92;-6,70;;0,16;-1,79;-0,60;0,80;-7,88;-27,01;1,31;-3,43;4,46;1,63;4,14;;10.864,61;-183,24;-14,45;0,03;103.710.146,40
SNSY5;5,33;;-0,37;-0,03;0,10;18,19;-2,49;-16,61;-2,47;-12,92;-6,70;;0,06;-0,70;-0,23;0,80;-7,88;-27,01;1,31;-3,43;4,46;1,63;4,14;;36.212,16;-183,24;-14,45;0,01;103.710.146,40
SNSY6;13,33;;-0,92;-0,07;0,25;18,19;-2,49;-16,61;-6,17;-12,92;-6,70;;0,15;-1,75;-0,59;0,80;-7,88;-27,01;1,31;-3,43;4,46;1,63;4,14;;;-183,24;-14,45;0,03;103.710.146,40
SOJA3;14,30;;22,50;3,11;1,69;21,21;17,62;12,57;16,06;15,58;-0,48;-0,09;2,83;3,48;-14,06;2,23;13,82;7,51;12,55;0,54;0,46;0,60;;;6.170.824,32;4,60;0,64;0,27;1.675.106.661,80
SOMA3;18,94;;114,17;5,76;3,90;67,46;5,76;5,40;106,95;106,50;-0,45;-0,02;6,16;10,37;-8,66;3,18;5,05;3,42;0,63;0,68;0,32;0,63;;;58.652.518,68;3,29;0,17;0,07;9.993.026.963,60
SOND3;40,20;19,26;23,62;1,80;1,25;30,14;5,71;6,15;25,43;19,48;-5,45;-0,39;1,45;4,13;-2,39;2,74;7,62;5,30;3,07;0,69;0,30;0,86;-10,40;;4.020,00;22,34;1,70;-0,29;96.885.300,00
SOND5;36,51;23,33;21,45;1,63;1,14;30,14;5,71;6,15;23,09;19,48;-5,45;-0,39;1,32;3,75;-2,17;2,74;7,62;5,30;3,07;0,69;0,30;0,86;-10,40;;17.514,89;22,34;1,70;-0,27;96.885.300,00
SOND6;39,00;21,84;22,91;1,75;1,21;30,14;5,71;6,15;24,67;19,48;-5,45;-0,39;1,41;4,01;-2,32;2,74;7,62;5,30;3,07;0,69;0,30;0,86;-10,40;;18.117,00;22,34;1,70;-0,28;96.885.300,00
SPRT3B;76,40;;-2.717,50;-2.795,73;34.713,49;;;;-2.958,01;-2.958,01;0,00;;;-2.588,38;-34.899,85;0,00;-102,88;-1.277,40;94,51;-12,42;13,42;0,00;;;;-0,03;-0,03;63,96;370.531.748,80
SQIA3;23,75;0,08;175,67;3,78;2,34;38,01;7,19;3,56;86,98;87,80;0,82;0,04;6,26;16,17;-3,20;2,16;2,15;1,33;2,65;0,62;0,38;0,37;22,77;-12,74;30.581.982,84;6,28;0,14;0,57;1.675.534.285,00
STBP3;8,14;;70,08;3,20;1,55;33,40;18,32;8,53;32,62;29,42;-3,20;-0,31;5,97;7,64;-2,20;3,28;4,57;2,22;6,16;0,49;0,51;0,26;-0,73;;47.194.079,08;2,54;0,12;-0,03;7.020.573.996,92
STKF3;0,00;;0,00;0,00;0,00;47,91;24,51;10,40;0,00;1,26;1,26;0,09;0,00;0,00;0,00;1,50;2,93;1,71;4,24;0,59;0,41;0,16;14,50;;;5,74;0,17;0,00;0,00
STTR3;0,00;;0,00;0,00;0,00;30,06;14,78;12,42;0,00;-0,14;-0,14;-0,05;0,00;0,00;0,00;2,68;27,55;15,36;21,51;0,56;0,44;1,24;22,02;;;2,55;0,70;0,00;0,00
SULA11;30,00;4,21;6,89;1,59;0,46;10,16;2,40;9,74;27,96;-4,75;-32,71;-1,86;0,67;1,20;-1,46;2,25;23,06;6,66;3,34;0,29;0,71;0,68;4,99;26,05;92.835.482,58;18,87;4,35;0,15;12.775.338.100,00
